date,ad_group_id,device,impressions,clicks,conversions,cost
2024-03-28,155673249556,MOBILE,45,2,0,2.03
2024-03-28,155673249556,DESKTOP,41,3,0,4.49
2024-03-28,155673250956,DESKTOP,310,6,2,9.48
2024-03-28,155673249996,DESKTOP,116,7,0,21.12
2024-03-28,155673249996,MOBILE,102,9,0,16.4
2024-03-28,155673250956,MOBILE,441,26,5.099666,38.88
2024-03-28,148575862984,DESKTOP,380,33,6,132.79
2024-03-28,148575862984,MOBILE,341,58,4.879814,77.63
2024-03-27,155673249556,DESKTOP,32,0,0,0
2024-03-27,155673250956,TABLET,7,0,0,0
2024-03-27,148575862984,TABLET,8,0,0,0
2024-03-27,155673249556,MOBILE,39,1,0,2.72
2024-03-27,155673249996,TABLET,6,2,0,1.28
2024-03-27,155673249996,MOBILE,118,7,0,6.7
2024-03-27,155673249996,DESKTOP,112,7,0,13.77
2024-03-27,155673250956,DESKTOP,269,16,4,33.332559
2024-03-27,155673250956,MOBILE,486,21,6.227919,29.15
2024-03-27,148575862984,DESKTOP,417,41,15,151.1
2024-03-27,148575862984,MOBILE,427,68,3.808893,112.46
2024-03-26,155673249556,TABLET,1,0,0,0
2024-03-26,155673249996,TABLET,2,0,0,0
2024-03-26,155673249556,DESKTOP,38,1,0,1.49
2024-03-26,155673250956,TABLET,13,1,0,0.93
2024-03-26,148575862984,TABLET,15,3,0,6.7
2024-03-26,155673249996,DESKTOP,112,9,0,12.21
2024-03-26,155673249556,MOBILE,39,10,0,10.64
2024-03-26,155673250956,MOBILE,463,13,3.3989,17.99
2024-03-26,155673250956,DESKTOP,286,13,0,27.86
2024-03-26,155673249996,MOBILE,122,13,0.575007,17.44
2024-03-26,148575862984,DESKTOP,405,40,10,147
2024-03-26,148575862984,MOBILE,436,75,7.658546,119.87
2024-03-25,155673250956,TABLET,16,0,0,0
2024-03-25,148575862984,TABLET,9,0,0,0
2024-03-25,155673249556,TABLET,3,1,0,1.85
2024-03-25,155673249996,DESKTOP,117,1,0,1.14
2024-03-25,155673249996,TABLET,3,1,1,2.97
2024-03-25,155673249556,MOBILE,34,2,0,4.44
2024-03-25,155673249556,DESKTOP,34,3,0,6.14
2024-03-25,155673249996,MOBILE,112,10,2,14.52
2024-03-25,155673250956,DESKTOP,349,12,0,19.26
2024-03-25,155673250956,MOBILE,554,29,6,32.71
2024-03-25,148575862984,DESKTOP,382,33,6,135.63
2024-03-25,148575862984,MOBILE,413,59,3,97.05
2024-03-24,155673249556,TABLET,2,0,0,0
2024-03-24,155673250956,TABLET,20,0,0,0
2024-03-24,148575862984,TABLET,13,0,0,0
2024-03-24,155673249996,TABLET,3,0,0,0
2024-03-24,155673249556,MOBILE,41,1,0,1.15
2024-03-24,155673249556,DESKTOP,30,1,0,2.07
2024-03-24,155673249996,DESKTOP,64,4,0,7.94
2024-03-24,155673249996,MOBILE,121,12,4.783903,19.68
2024-03-24,155673250956,DESKTOP,240,13,0,31.6
2024-03-24,155673250956,MOBILE,509,18,0,21.13
2024-03-24,148575862984,DESKTOP,227,29,12,134.24
2024-03-24,148575862984,MOBILE,363,55,3,77.42
2024-03-23,155673250956,TABLET,11,0,0,0
2024-03-23,148575862984,TABLET,6,0,0,0
2024-03-23,155673249996,TABLET,3,0,0,0
2024-03-23,155673249556,MOBILE,27,1,0,2.43
2024-03-23,155673249556,DESKTOP,25,1,0,1.04
2024-03-23,155673249996,DESKTOP,40,3,0,9.73
2024-03-23,155673250956,DESKTOP,146,5,3,8.22
2024-03-23,148575862984,DESKTOP,107,7,2,26.69
2024-03-23,155673249996,MOBILE,76,8,3,8.6
2024-03-23,155673250956,MOBILE,407,20,5.032758,19.06
2024-03-23,148575862984,MOBILE,306,41,3,64.24
2024-03-22,155673250956,TABLET,5,0,0,0
2024-03-22,148575862984,TABLET,11,0,0,0
2024-03-22,155673249996,TABLET,2,0,0,0
2024-03-22,155673249556,MOBILE,34,1,0,1.06
2024-03-22,155673249556,DESKTOP,27,1,0,0.5
2024-03-22,155673249996,MOBILE,71,4,0,5.81
2024-03-22,155673249996,DESKTOP,76,4,0,5.54
2024-03-22,155673250956,DESKTOP,243,5,0,15.34
2024-03-22,155673250956,MOBILE,401,20,3,28.11
2024-03-22,148575862984,DESKTOP,222,21,3,65.22
2024-03-22,148575862984,MOBILE,246,39,8.016618,59.08
2024-03-21,155673249556,TABLET,1,0,0,0
2024-03-21,155673249996,TABLET,5,0,0,0
2024-03-21,148575862984,TABLET,4,1,0,0.93
2024-03-21,155673249556,DESKTOP,41,2,1,5.56
2024-03-21,155673249556,MOBILE,35,3,0,3.04
2024-03-21,155673250956,TABLET,17,3,0,6.71
2024-03-21,155673249996,MOBILE,111,3,0,5.27
2024-03-21,155673249996,DESKTOP,101,6,0,5.73
2024-03-21,155673250956,DESKTOP,304,12,3,21.18
2024-03-21,155673250956,MOBILE,450,23,7.601937,27.15
2024-03-21,148575862984,DESKTOP,349,48,11.803272,184.08
2024-03-21,148575862984,MOBILE,300,49,10,74.86
2024-03-20,155673250956,TABLET,18,0,0,0
2024-03-20,148575862984,TABLET,7,0,0,0
2024-03-20,155673249996,TABLET,1,0,0,0
2024-03-20,155673249556,DESKTOP,32,1,0,2.27
2024-03-20,155673249556,MOBILE,19,3,0,4.26
2024-03-20,155673249996,DESKTOP,72,4,0,4.51
2024-03-20,155673250956,DESKTOP,283,10,0,19.67
2024-03-20,155673249996,MOBILE,147,12,4,11.61
2024-03-20,148575862984,DESKTOP,271,28,2,108.05
2024-03-20,155673250956,MOBILE,680,34,12.6086,57.64
2024-03-20,148575862984,MOBILE,340,47,5,72.56
2024-03-19,155673249556,DESKTOP,14,0,0,0
2024-03-19,155673249556,TABLET,1,0,0,0
2024-03-19,155673250956,TABLET,14,0,0,0
2024-03-19,155673249996,TABLET,3,0,0,0
2024-03-19,155673249556,MOBILE,28,1,0,1.53
2024-03-19,148575862984,TABLET,11,2,0,7.96
2024-03-19,155673250956,DESKTOP,351,6,0,12.65
2024-03-19,155673249996,DESKTOP,100,7,0,12.06
2024-03-19,155673249996,MOBILE,138,7,0,8.7
2024-03-19,155673250956,MOBILE,882,25,1,34.52
2024-03-19,148575862984,DESKTOP,313,32,3.994652,123.08
2024-03-19,148575862984,MOBILE,382,51,3,107.09
2024-03-18,155673249556,TABLET,1,0,0,0
2024-03-18,155673250956,TABLET,24,0,0,0
2024-03-18,148575862984,TABLET,2,0,0,0
2024-03-18,155673249996,TABLET,9,0,0,0
2024-03-18,155673249556,MOBILE,38,1,0,0.69
2024-03-18,155673249556,DESKTOP,27,4,0,6.81
2024-03-18,155673249996,DESKTOP,167,8,0,12.84
2024-03-18,155673249996,MOBILE,190,11,1,14.04
2024-03-18,155673250956,DESKTOP,492,17,3,34.59
2024-03-18,148575862984,DESKTOP,346,31,9,131.78
2024-03-18,155673250956,MOBILE,1146,48,8.000105,77.57
2024-03-18,148575862984,MOBILE,526,77,0,126.4
2024-03-17,155673249556,DESKTOP,20,0,0,0
2024-03-17,155673249556,TABLET,2,0,0,0
2024-03-17,155673250956,TABLET,30,0,0,0
2024-03-17,155673249996,TABLET,9,0,0,0
2024-03-17,148575862984,TABLET,15,1,0,2.51
2024-03-17,155673249556,MOBILE,31,4,0,5.15
2024-03-17,155673249996,DESKTOP,101,12,3,19.79
2024-03-17,155673249996,MOBILE,261,18,0,20.09
2024-03-17,155673250956,DESKTOP,482,20,0,41.18
2024-03-17,148575862984,DESKTOP,213,21,3.028899,93.48
2024-03-17,155673250956,MOBILE,1719,58,1,83.81
2024-03-17,148575862984,MOBILE,551,72,1,133.18
2024-03-16,155673249556,TABLET,1,0,0,0
2024-03-16,155673250956,TABLET,18,0,0,0
2024-03-16,148575862984,TABLET,5,0,0,0
2024-03-16,155673249996,TABLET,3,0,0,0
2024-03-16,155673249556,MOBILE,20,1,0,1.1
2024-03-16,155673249556,DESKTOP,19,3,0,2.54
2024-03-16,155673250956,DESKTOP,289,3,0,4
2024-03-16,155673249996,DESKTOP,100,5,0,7.3
2024-03-16,148575862984,DESKTOP,171,10,0,45.17
2024-03-16,155673249996,MOBILE,249,13,0,14.31
2024-03-16,155673250956,MOBILE,1023,46,4,65.3
2024-03-16,148575862984,MOBILE,463,64,4,108.51
2024-03-15,148575862984,TABLET,5,0,0,0
2024-03-15,155673249996,TABLET,4,0,0,0
2024-03-15,155673249556,MOBILE,22,1,0,0.74
2024-03-15,155673250956,TABLET,17,1,0,1.51
2024-03-15,155673249556,DESKTOP,21,3,0,7.31
2024-03-15,155673249996,DESKTOP,124,6,0,9.93
2024-03-15,155673250956,DESKTOP,392,12,1,29.34
2024-03-15,155673249996,MOBILE,203,14,3,18.64
2024-03-15,148575862984,DESKTOP,290,23,2,103.64
2024-03-15,155673250956,MOBILE,964,31,3.995483,39.69
2024-03-15,148575862984,MOBILE,415,47,4.05972,69.97
2024-03-14,155673249556,TABLET,1,0,0,0
2024-03-14,155673249556,MOBILE,19,0,0,0
2024-03-14,155673249996,TABLET,3,0,0,0
2024-03-14,155673249556,DESKTOP,16,1,0,4.43
2024-03-14,155673250956,TABLET,20,2,1,4.91
2024-03-14,148575862984,TABLET,15,2,0,3.35
2024-03-14,155673249996,DESKTOP,136,8,1,14.01
2024-03-14,155673250956,DESKTOP,374,12,1,24.79
2024-03-14,155673249996,MOBILE,155,13,0,11.84
2024-03-14,148575862984,DESKTOP,356,27,15,100.79
2024-03-14,155673250956,MOBILE,779,28,0,34.09
2024-03-14,148575862984,MOBILE,504,50,1,66.81
2024-03-13,148575862984,TABLET,6,0,0,0
2024-03-13,155673249996,TABLET,2,0,0,0
2024-03-13,155673249556,MOBILE,21,2,0,2.68
2024-03-13,155673249556,DESKTOP,23,2,0,3.92
2024-03-13,155673250956,TABLET,17,2,1,3.74
2024-03-13,155673249996,DESKTOP,156,6,1,16.8
2024-03-13,155673249996,MOBILE,197,14,0,19.58
2024-03-13,155673250956,DESKTOP,448,15,0,37.02
2024-03-13,148575862984,DESKTOP,404,44,13.333333,182.98
2024-03-13,155673250956,MOBILE,951,46,9,52.95
2024-03-13,148575862984,MOBILE,484,56,8,83.77
2024-03-12,155673249556,MOBILE,10,0,0,0
2024-03-12,155673249556,DESKTOP,6,0,0,0
2024-03-12,155673250956,TABLET,10,0,0,0
2024-03-12,155673249996,TABLET,7,0,0,0
2024-03-12,148575862984,TABLET,4,1,0,2.44
2024-03-12,155673249996,DESKTOP,184,12,3,22.31
2024-03-12,155673250956,DESKTOP,347,14,3,28.96
2024-03-12,155673249996,MOBILE,318,17,2,18.54
2024-03-12,148575862984,DESKTOP,407,37,4.155122,133.91
2024-03-12,155673250956,MOBILE,765,38,10.691965,42.09
2024-03-12,148575862984,MOBILE,464,46,6.826297,72.33
2024-03-11,155673249556,MOBILE,11,0,0,0
2024-03-11,155673249556,DESKTOP,13,0,0,0
2024-03-11,155673250956,TABLET,8,0,0,0
2024-03-11,155673249996,TABLET,7,0,0,0
2024-03-11,148575862984,TABLET,14,1,0,0.88
2024-03-11,155673250956,DESKTOP,354,12,2,26.52
2024-03-11,155673249996,DESKTOP,199,13,3,19.92
2024-03-11,155673249996,MOBILE,293,28,1.593917,30.97
2024-03-11,155673250956,MOBILE,645,29,2,39.25
2024-03-11,148575862984,DESKTOP,380,37,10.324898,146.71
2024-03-11,148575862984,MOBILE,545,69,7.372184,120.96
2024-03-10,155673249556,MOBILE,3,0,0,0
2024-03-10,155673249556,DESKTOP,6,0,0,0
2024-03-10,155673250956,TABLET,14,0,0,0
2024-03-10,148575862984,TABLET,3,1,0,1.51
2024-03-10,155673249996,TABLET,8,1,0,2.55
2024-03-10,155673249996,DESKTOP,124,5,2,14.9
2024-03-10,155673250956,DESKTOP,197,8,2.051564,23.21
2024-03-10,155673249996,MOBILE,223,14,0,18.44
2024-03-10,148575862984,DESKTOP,138,15,4,58.32
2024-03-10,155673250956,MOBILE,567,29,0,34.23
2024-03-10,148575862984,MOBILE,341,38,6.918217,73.9
2024-03-09,155673249556,DESKTOP,4,0,0,0
2024-03-09,155673249556,MOBILE,9,0,0,0
2024-03-09,155673250956,TABLET,6,0,0,0
2024-03-09,148575862984,TABLET,4,0,0,0
2024-03-09,155673249996,TABLET,8,0,0,0
2024-03-09,155673250956,DESKTOP,144,6,1,15.4
2024-03-09,155673249996,DESKTOP,93,8,0,12.08
2024-03-09,148575862984,DESKTOP,172,13,7,57.48
2024-03-09,155673249996,MOBILE,246,17,0,16.88
2024-03-09,155673250956,MOBILE,565,25,0,36.22
2024-03-09,148575862984,MOBILE,299,32,3.081783,62.83
2024-03-08,155673249556,MOBILE,10,0,0,0
2024-03-08,155673249556,DESKTOP,6,0,0,0
2024-03-08,155673250956,TABLET,22,0,0,0
2024-03-08,148575862984,TABLET,5,0,0,0
2024-03-08,155673249996,TABLET,5,0,0,0
2024-03-08,155673250956,DESKTOP,247,11,0,21.96
2024-03-08,155673249996,DESKTOP,158,12,0,23.8
2024-03-08,155673250956,MOBILE,567,16,4,27.17
2024-03-08,155673249996,MOBILE,267,16,5,15.42
2024-03-08,148575862984,DESKTOP,298,18,4,58.87
2024-03-08,148575862984,MOBILE,378,49,6.631065,80.1
2024-03-07,155673249556,DESKTOP,36,0,0,0
2024-03-07,155673250956,TABLET,13,0,0,0
2024-03-07,148575862984,TABLET,6,0,0,0
2024-03-07,155673249996,TABLET,12,0,0,0
2024-03-07,155673249556,MOBILE,14,1,0,1.62
2024-03-07,155673249996,DESKTOP,103,7,0,8.65
2024-03-07,155673249996,MOBILE,179,10,3,8.3
2024-03-07,155673250956,DESKTOP,268,16,9.855259,40.01
2024-03-07,155673250956,MOBILE,625,19,1,24.13
2024-03-07,148575862984,DESKTOP,323,33,5.884815,104.25
2024-03-07,148575862984,MOBILE,361,41,13.483953,53.69
2024-03-06,155673249996,TABLET,3,0,0,0
2024-03-06,155673250956,TABLET,14,1,0,2.6
2024-03-06,148575862984,TABLET,5,1,0,2.14
2024-03-06,155673249556,DESKTOP,40,2,0,2.4
2024-03-06,155673249556,MOBILE,37,4,0,5.87
2024-03-06,155673249996,MOBILE,172,8,0,11.24
2024-03-06,155673249996,DESKTOP,150,11,0,15.24
2024-03-06,155673250956,DESKTOP,457,17,0,35.84
2024-03-06,155673250956,MOBILE,859,23,2,29.58
2024-03-06,148575862984,DESKTOP,277,28,9,92.52
2024-03-06,148575862984,MOBILE,229,38,5.031922,62.61
2024-03-05,155673250956,TABLET,17,0,0,0
2024-03-05,148575862984,TABLET,2,0,0,0
2024-03-05,155673249996,TABLET,1,0,0,0
2024-03-05,155673249556,DESKTOP,36,1,0,1.44
2024-03-05,155673249556,MOBILE,37,2,0,2.27
2024-03-05,155673249996,DESKTOP,104,7,0,11.07
2024-03-05,155673249996,MOBILE,153,11,0.006714,13.07
2024-03-05,155673250956,DESKTOP,400,12,4,23.92
2024-03-05,148575862984,MOBILE,218,31,3,35.42
2024-03-05,148575862984,DESKTOP,238,31,6.144741,78.32
2024-03-05,155673250956,MOBILE,850,33,4,39.08
2024-03-04,155673249556,DESKTOP,8,0,0,0
2024-03-04,155673249556,MOBILE,9,0,0,0
2024-03-04,155673249996,TABLET,9,0,0,0
2024-03-04,155673250956,TABLET,16,1,0,2.02
2024-03-04,148575862984,TABLET,8,1,0,1.03
2024-03-04,155673250956,DESKTOP,373,10,0,18.63
2024-03-04,155673249996,MOBILE,248,11,2,16.73
2024-03-04,155673249996,DESKTOP,139,12,1,17.37
2024-03-04,155673250956,MOBILE,664,18,1,25.78
2024-03-04,148575862984,DESKTOP,230,25,1.29754,71.18
2024-03-04,148575862984,MOBILE,244,35,4,47.26
2024-03-03,148575862984,TABLET,7,0,0,0
2024-03-03,155673249996,TABLET,2,0,0,0
2024-03-03,155673249556,DESKTOP,18,1,0,1.23
2024-03-03,155673250956,TABLET,20,1,0,1.72
2024-03-03,155673249556,MOBILE,32,2,0,1.64
2024-03-03,155673249996,DESKTOP,104,6,0,19.37
2024-03-03,155673249996,MOBILE,153,7,0,6.16
2024-03-03,148575862984,DESKTOP,135,14,8,56.48
2024-03-03,155673250956,DESKTOP,308,17,5.03152,34.26
2024-03-03,155673250956,MOBILE,760,18,0,23.96
2024-03-03,148575862984,MOBILE,202,37,10,54.94
2024-03-02,155673250956,TABLET,7,0,0,0
2024-03-02,155673249996,TABLET,1,0,0,0
2024-03-02,155673249556,DESKTOP,22,1,0,1.68
2024-03-02,155673249556,MOBILE,23,1,0,1.63
2024-03-02,148575862984,TABLET,3,1,0,2.67
2024-03-02,148575862984,DESKTOP,99,10,0.666668,39.02
2024-03-02,155673250956,DESKTOP,205,11,1.2368,22.28
2024-03-02,155673249996,DESKTOP,93,11,0,19.06
2024-03-02,155673249996,MOBILE,128,12,0,9.74
2024-03-02,155673250956,MOBILE,522,24,4.019115,36.16
2024-03-02,148575862984,MOBILE,181,28,1,50.58
2024-03-01,155673249556,TABLET,1,0,0,0
2024-03-01,155673250956,TABLET,20,0,0,0
2024-03-01,148575862984,TABLET,2,0,0,0
2024-03-01,155673249996,TABLET,2,0,0,0
2024-03-01,155673249556,MOBILE,31,1,0,1.07
2024-03-01,155673249556,DESKTOP,37,3,0,7.27
2024-03-01,155673249996,MOBILE,167,10,0,10.47
2024-03-01,155673249996,DESKTOP,140,11,3,23.37
2024-03-01,155673250956,DESKTOP,385,14,1.73168,36.99
2024-03-01,148575862984,DESKTOP,189,17,3,65.83
2024-03-01,155673250956,MOBILE,659,30,8,38.87
2024-03-01,148575862984,MOBILE,228,38,0,56.63
2024-02-29,155673249556,TABLET,1,0,0,0
2024-02-29,155673250956,TABLET,13,0,0,0
2024-02-29,148575862984,TABLET,3,0,0,0
2024-02-29,155673249996,TABLET,11,1,0,0.64
2024-02-29,155673249556,DESKTOP,43,2,0,4.01
2024-02-29,155673249556,MOBILE,37,2,0,2.66
2024-02-29,155673249996,DESKTOP,189,10,0,13.09
2024-02-29,155673249996,MOBILE,177,11,0,12.05
2024-02-29,155673250956,DESKTOP,549,16,6.5,35.11
2024-02-29,148575862984,DESKTOP,256,24,1,84.36
2024-02-29,155673250956,MOBILE,718,28,6,38.62
2024-02-29,148575862984,MOBILE,243,32,1.004989,44.19
2024-02-28,155673250956,TABLET,14,0,0,0
2024-02-28,148575862984,TABLET,2,0,0,0
2024-02-28,155673249996,TABLET,8,0,0,0
2024-02-28,155673249556,DESKTOP,14,1,0,2.54
2024-02-28,155673249556,MOBILE,13,1,0,0.66
2024-02-28,155673249996,DESKTOP,263,14,0,28.69
2024-02-28,155673250956,DESKTOP,476,15,1.885311,32.45
2024-02-28,155673249996,MOBILE,283,20,1.877869,24.15
2024-02-28,155673250956,MOBILE,622,28,3,38.91
2024-02-28,148575862984,DESKTOP,321,33,1,143.21
2024-02-28,148575862984,MOBILE,284,39,6.004989,64.7
2024-02-27,155673249556,MOBILE,10,0,0,0
2024-02-27,155673250956,TABLET,16,0,0,0
2024-02-27,155673249996,TABLET,9,0,0,0
2024-02-27,148575862984,TABLET,7,1,0,8.73
2024-02-27,155673249556,DESKTOP,14,2,0,4.07
2024-02-27,155673250956,DESKTOP,332,8,0,19.54
2024-02-27,155673249996,DESKTOP,204,11,0,17.09
2024-02-27,155673250956,MOBILE,505,14,0,22.19
2024-02-27,148575862984,DESKTOP,292,29,7.28924,101.88
2024-02-27,155673249996,MOBILE,283,30,0.764925,37.63
2024-02-27,148575862984,MOBILE,322,50,8.009978,87.05
2024-02-26,155673249556,MOBILE,10,0,0,0
2024-02-26,155673250956,TABLET,13,0,0,0
2024-02-26,148575862984,TABLET,7,0,0,0
2024-02-26,155673249556,DESKTOP,5,1,0,2.05
2024-02-26,155673249996,TABLET,11,1,1,1.8
2024-02-26,155673249996,DESKTOP,176,9,0.614689,12.81
2024-02-26,155673250956,DESKTOP,357,10,13.840115,20.23
2024-02-26,155673249996,MOBILE,219,15,0.443085,23.47
2024-02-26,155673250956,MOBILE,455,19,1.00841,21.51
2024-02-26,148575862984,DESKTOP,309,27,0.843248,94.41
2024-02-26,148575862984,MOBILE,235,27,4.578951,41.25
2024-02-25,155673249556,DESKTOP,9,0,0,0
2024-02-25,155673249996,TABLET,2,0,0,0
2024-02-25,155673249556,MOBILE,10,1,0,1.64
2024-02-25,148575862984,TABLET,3,1,0,1.2
2024-02-25,155673249996,DESKTOP,109,6,0,9.26
2024-02-25,148575862984,DESKTOP,157,11,0,37.56
2024-02-25,155673250956,DESKTOP,187,13,2,26.29
2024-02-25,155673249996,MOBILE,174,13,0.5,10.14
2024-02-25,155673250956,MOBILE,357,19,1.017111,27.31
2024-02-25,148575862984,MOBILE,229,24,0,37.73
2024-02-24,155673249556,MOBILE,9,0,0,0
2024-02-24,155673249556,DESKTOP,6,0,0,0
2024-02-24,155673250956,TABLET,7,0,0,0
2024-02-24,148575862984,TABLET,2,0,0,0
2024-02-24,155673249996,TABLET,6,0,0,0
2024-02-24,155673250956,DESKTOP,157,3,3,5.17
2024-02-24,155673249996,DESKTOP,108,5,0,8.15
2024-02-24,155673249996,MOBILE,189,13,4,18.58
2024-02-24,155673250956,MOBILE,342,14,2.5,14.03
2024-02-24,148575862984,DESKTOP,141,20,7,65.32
2024-02-24,148575862984,MOBILE,251,35,4,60.64
2024-02-23,155673249556,MOBILE,8,0,0,0
2024-02-23,155673249556,DESKTOP,8,1,0,3.9
2024-02-23,148575862984,TABLET,7,1,0,2.26
2024-02-23,155673250956,TABLET,15,2,0,3.78
2024-02-23,155673249996,TABLET,9,2,1,2.27
2024-02-23,155673250956,DESKTOP,234,5,1,10.47
2024-02-23,155673249996,DESKTOP,145,9,4,13.76
2024-02-23,155673250956,MOBILE,347,15,3,20.17
2024-02-23,155673249996,MOBILE,170,15,5,20.36
2024-02-23,148575862984,DESKTOP,278,31,7.5,105.49
2024-02-23,148575862984,MOBILE,223,39,10.004833,53.28
2024-02-22,155673250956,TABLET,6,0,0,0
2024-02-22,155673249996,TABLET,4,0,0,0
2024-02-22,155673249556,DESKTOP,9,1,0,0.81
2024-02-22,148575862984,TABLET,8,1,0,1.98
2024-02-22,155673249556,MOBILE,9,2,0,2.12
2024-02-22,155673249996,DESKTOP,194,10,0.867006,17.55
2024-02-22,155673249996,MOBILE,188,11,0,13.59
2024-02-22,155673250956,MOBILE,420,14,7,19.41
2024-02-22,155673250956,DESKTOP,288,14,2.281813,30.76
2024-02-22,148575862984,MOBILE,273,25,3,35.18
2024-02-22,148575862984,DESKTOP,290,28,0,96.91
2024-02-21,155673249556,DESKTOP,8,0,0,0
2024-02-21,155673249556,MOBILE,4,0,0,0
2024-02-21,155673250956,TABLET,9,0,0,0
2024-02-21,148575862984,TABLET,4,0,0,0
2024-02-21,155673249996,TABLET,3,0,0,0
2024-02-21,155673250956,DESKTOP,296,10,0.432639,28.78
2024-02-21,155673249996,MOBILE,209,10,1,12.56
2024-02-21,155673250956,MOBILE,419,14,3.390174,20.61
2024-02-21,155673249996,DESKTOP,176,16,1,31.62
2024-02-21,148575862984,DESKTOP,296,25,3,79.7
2024-02-21,148575862984,MOBILE,262,33,9.599912,59.12
2024-02-20,155673249556,DESKTOP,23,0,0,0
2024-02-20,155673249556,MOBILE,6,0,0,0
2024-02-20,148575862984,TABLET,10,0,0,0
2024-02-20,155673249996,TABLET,2,0,0,0
2024-02-20,155673250956,TABLET,12,1,1,1.2
2024-02-20,155673250956,DESKTOP,283,7,3.18879,14.19
2024-02-20,155673249996,DESKTOP,108,7,0,12.01
2024-02-20,155673249996,MOBILE,115,10,0,10.44
2024-02-20,155673250956,MOBILE,385,13,0,11.61
2024-02-20,148575862984,MOBILE,191,18,0,24.07
2024-02-20,148575862984,DESKTOP,257,21,2,74.43
2024-02-19,155673249556,MOBILE,12,0,0,0
2024-02-19,148575862984,TABLET,9,0,0,0
2024-02-19,155673249996,TABLET,4,0,0,0
2024-02-19,155673249556,DESKTOP,19,2,0,4.14
2024-02-19,155673250956,TABLET,10,2,0,2.2
2024-02-19,155673250956,DESKTOP,270,8,1,17.88
2024-02-19,155673249996,DESKTOP,104,8,0,7.89
2024-02-19,148575862984,MOBILE,175,12,0,19.45
2024-02-19,155673249996,MOBILE,87,12,1,15.41
2024-02-19,155673250956,MOBILE,403,16,0,20.79
2024-02-19,148575862984,DESKTOP,228,16,3,42.52
2024-02-18,155673249556,MOBILE,14,0,0,0
2024-02-18,155673249556,DESKTOP,16,0,0,0
2024-02-18,148575862984,TABLET,9,1,0,0.58
2024-02-18,155673250956,TABLET,15,2,0,0.83
2024-02-18,155673249996,DESKTOP,89,3,0,8.23
2024-02-18,155673249996,MOBILE,121,4,0,4.89
2024-02-18,155673250956,DESKTOP,200,9,0,29.8
2024-02-18,148575862984,MOBILE,185,10,1,16.41
2024-02-18,148575862984,DESKTOP,116,15,4,50.23
2024-02-18,155673250956,MOBILE,495,17,6,18.87
2024-02-17,155673249556,TABLET,2,0,0,0
2024-02-17,155673249556,DESKTOP,10,0,0,0
2024-02-17,155673250956,TABLET,15,0,0,0
2024-02-17,155673249996,TABLET,2,0,0,0
2024-02-17,155673249556,MOBILE,18,1,0,1.84
2024-02-17,148575862984,TABLET,4,3,0,3.27
2024-02-17,155673250956,DESKTOP,186,4,0,7.14
2024-02-17,155673249996,MOBILE,130,5,0,5.35
2024-02-17,155673249996,DESKTOP,87,6,2,15.41
2024-02-17,148575862984,DESKTOP,94,14,3.893131,53.28
2024-02-17,155673250956,MOBILE,492,21,1,28.48
2024-02-17,148575862984,MOBILE,166,29,5,38.39
2024-02-16,155673249556,TABLET,1,0,0,0
2024-02-16,155673249556,DESKTOP,23,0,0,0
2024-02-16,148575862984,TABLET,3,0,0,0
2024-02-16,155673249996,TABLET,9,0,0,0
2024-02-16,155673250956,TABLET,18,1,1,0.98
2024-02-16,155673249556,MOBILE,14,2,1,3.86
2024-02-16,155673249996,MOBILE,143,8,0,9.14
2024-02-16,155673249996,DESKTOP,136,9,0,16.45
2024-02-16,155673250956,DESKTOP,322,13,0,26.34
2024-02-16,155673250956,MOBILE,521,14,2,14.69
2024-02-16,148575862984,MOBILE,179,21,0,41.73
2024-02-16,148575862984,DESKTOP,213,24,10,87.46
2024-02-15,155673249556,MOBILE,20,0,0,0
2024-02-15,155673249996,TABLET,2,0,0,0
2024-02-15,155673250956,TABLET,9,1,0,0.96
2024-02-15,155673249556,DESKTOP,38,3,1,5.65
2024-02-15,155673249996,MOBILE,210,9,0,14.62
2024-02-15,155673250956,DESKTOP,528,12,0,27.81
2024-02-15,155673249996,DESKTOP,173,12,0,21.14
2024-02-15,148575862984,DESKTOP,284,24,4,74.1
2024-02-15,148575862984,MOBILE,264,29,1.001611,40.9
2024-02-15,155673250956,MOBILE,790,31,7.221367,46.64
2024-02-14,155673249556,DESKTOP,24,1,0,3.32
2024-02-14,155673250956,TABLET,31,1,1,2.76
2024-02-14,148575862984,TABLET,9,1,0,0.5
2024-02-14,155673249996,TABLET,3,1,0,0.93
2024-02-14,155673249556,MOBILE,28,2,0,3.35
2024-02-14,155673249996,DESKTOP,242,14,0,31.17
2024-02-14,155673250956,DESKTOP,651,19,6,45.68
2024-02-14,155673249996,MOBILE,285,20,0,25.47
